,trait_name,island,tot_sp,expected,observed,zscore,sd,p-value
708,Herbal,Brat Chirpoev,144.0,123.51,123.0,0.05,10.547,0.4807
709,Herbal,Urup,488.0,418.57,419.0,0.03,16.665,0.4896
710,Herbal,Iturup,775.0,664.73,649.0,0.89,17.594,0.1856
711,Herbal,Kunashir,929.0,796.82,779.0,1.05,16.924,0.1462
712,Herbal,Shikotan,666.0,571.24,568.0,0.18,17.576,0.4269
713,Herbal,Polonskogo,124.0,106.36,107.0,0.07,9.862,0.474
714,Herbal,Zeleny,171.0,146.67,146.0,0.06,11.374,0.4765
715,Herbal,Tanfileva,156.0,133.8,137.0,0.29,10.928,0.385
716,Herbal,Yuriy,197.0,168.97,169.0,0.0,12.084,0.499
717,Herbal,Demina,46.0,39.45,46.0,1.06,6.181,0.1448
718,Herbal,Storozhevoy,10.0,8.58,10.0,0.49,2.919,0.3129
719,Herbal,Anuchina,88.0,75.48,86.0,1.25,8.42,0.1057
720,Tree,Atlasova,242.0,10.89,1.0,3.01,3.286,0.0013
721,Tree,Shumshu,423.0,19.04,2.0,3.94,4.33,0.0
722,Tree,Paramushir,499.0,22.46,2.0,4.36,4.697,0.0
723,Tree,Antciferova,22.0,0.99,0.0,1.0,0.995,0.1597
724,Tree,Makanrushi,142.0,6.39,1.0,2.14,2.522,0.0162
725,Tree,Onekotan,316.0,14.23,1.0,3.53,3.75,0.0002
726,Tree,Kharimkotan,175.0,7.88,1.0,2.46,2.798,0.007
727,Tree,Chirinkotan,37.0,1.67,0.0,1.29,1.29,0.0983
728,Tree,Ekarma,123.0,5.54,0.0,2.36,2.348,0.0092
729,Tree,Shiashkotan,219.0,9.86,1.0,2.83,3.127,0.0023
730,Tree,Raykoke,74.0,3.33,1.0,1.28,1.823,0.1005
731,Tree,Matua,209.0,9.41,1.0,2.75,3.056,0.003
732,Tree,Rashua,257.0,11.57,2.0,2.83,3.385,0.0024
733,Tree,Ushishir,156.0,7.02,1.0,2.28,2.643,0.0113
734,Tree,Ketoy,263.0,11.84,4.0,2.29,3.424,0.011
735,Tree,Simushir,313.0,14.09,4.0,2.7,3.732,0.0034
736,Tree,Broutona,22.0,0.99,0.0,1.0,0.995,0.1597
737,Tree,Chirpoy,140.0,6.3,0.0,2.52,2.504,0.0059
738,Tree,Brat Chirpoev,144.0,6.48,1.0,2.16,2.539,0.0154
739,Tree,Urup,488.0,21.97,11.0,2.36,4.645,0.0091
740,Tree,Iturup,775.0,34.89,37.0,0.36,5.823,0.3584
741,Tree,Kunashir,929.0,41.82,53.0,1.76,6.357,0.0393
742,Tree,Shikotan,666.0,29.98,25.0,0.92,5.409,0.1786
743,Tree,Polonskogo,124.0,5.58,2.0,1.52,2.357,0.0643
744,Tree,Zeleny,171.0,7.7,4.0,1.34,2.766,0.0906
745,Tree,Tanfileva,156.0,7.02,1.0,2.28,2.643,0.0113
746,Tree,Yuriy,197.0,8.87,6.0,0.97,2.967,0.1669
747,Tree,Demina,46.0,2.07,0.0,1.44,1.438,0.0749
748,Tree,Storozhevoy,10.0,0.45,0.0,0.67,0.671,0.2511
749,Tree,Anuchina,88.0,3.96,0.0,1.99,1.987,0.0231
750,Shrub,Atlasova,242.0,14.4,12.0,0.64,3.772,0.2627
751,Shrub,Shumshu,423.0,25.16,17.0,1.64,4.965,0.0501
752,Shrub,Paramushir,499.0,29.68,23.0,1.24,5.383,0.1072
753,Shrub,Antciferova,22.0,1.31,0.0,1.14,1.143,0.1262
754,Shrub,Makanrushi,142.0,8.45,9.0,0.19,2.896,0.4243
755,Shrub,Onekotan,316.0,18.8,16.0,0.65,4.303,0.2578
756,Shrub,Kharimkotan,175.0,10.41,11.0,0.18,3.213,0.4271
757,Shrub,Chirinkotan,37.0,2.2,2.0,0.14,1.482,0.4461
758,Shrub,Ekarma,123.0,7.32,9.0,0.62,2.697,0.2663
759,Shrub,Shiashkotan,219.0,13.03,10.0,0.84,3.59,0.1996
760,Shrub,Raykoke,74.0,4.4,6.0,0.76,2.094,0.2227
761,Shrub,Matua,209.0,12.43,11.0,0.41,3.508,0.3415
762,Shrub,Rashua,257.0,15.29,14.0,0.33,3.886,0.3702
763,Shrub,Ushishir,156.0,9.28,9.0,0.09,3.035,0.4633
764,Shrub,Ketoy,263.0,15.64,15.0,0.16,3.93,0.4349
765,Shrub,Simushir,313.0,18.62,18.0,0.14,4.283,0.4425
766,Shrub,Broutona,22.0,1.31,0.0,1.14,1.143,0.1262
767,Shrub,Chirpoy,140.0,8.33,12.0,1.28,2.876,0.1009
768,Shrub,Brat Chirpoev,144.0,8.57,9.0,0.15,2.917,0.4408
769,Shrub,Urup,488.0,29.03,34.0,0.93,5.325,0.1753
770,Shrub,Iturup,775.0,46.1,58.0,1.79,6.663,0.0371
771,Shrub,Kunashir,929.0,55.26,61.0,0.79,7.267,0.2149
772,Shrub,Shikotan,666.0,39.62,43.0,0.55,6.193,0.2925
773,Shrub,Polonskogo,124.0,7.38,10.0,0.97,2.708,0.1663
774,Shrub,Zeleny,171.0,10.17,11.0,0.26,3.176,0.3972
775,Shrub,Tanfileva,156.0,9.28,10.0,0.24,3.035,0.4062
776,Shrub,Yuriy,197.0,11.72,12.0,0.08,3.407,0.4671
777,Shrub,Demina,46.0,2.74,0.0,1.66,1.652,0.0489
778,Shrub,Storozhevoy,10.0,0.59,0.0,0.77,0.771,0.2202
779,Shrub,Anuchina,88.0,5.23,2.0,1.42,2.283,0.0783
780,Small_shrub,Atlasova,242.0,5.25,8.0,1.2,2.287,0.1148
781,Small_shrub,Shumshu,423.0,9.18,18.0,2.92,3.019,0.0017
782,Small_shrub,Paramushir,499.0,10.83,21.0,3.1,3.277,0.001
783,Small_shrub,Antciferova,22.0,0.48,0.0,0.69,0.691,0.2447
784,Small_shrub,Makanrushi,142.0,3.08,12.0,5.09,1.753,0.0
785,Small_shrub,Onekotan,316.0,6.86,17.0,3.88,2.612,0.0001
786,Small_shrub,Kharimkotan,175.0,3.8,11.0,3.7,1.946,0.0001
787,Small_shrub,Chirinkotan,37.0,0.8,0.0,0.9,0.896,0.185
788,Small_shrub,Ekarma,123.0,2.67,8.0,3.27,1.632,0.0005
789,Small_shrub,Shiashkotan,219.0,4.75,15.0,4.71,2.176,0.0
790,Small_shrub,Raykoke,74.0,1.61,5.0,2.68,1.267,0.0037
791,Small_shrub,Matua,209.0,4.54,10.0,2.57,2.126,0.0051
792,Small_shrub,Rashua,257.0,5.58,17.0,4.85,2.356,0.0
793,Small_shrub,Ushishir,156.0,3.39,9.0,3.06,1.838,0.0011
794,Small_shrub,Ketoy,263.0,5.71,18.0,5.16,2.384,0.0
795,Small_shrub,Simushir,313.0,6.79,18.0,4.31,2.599,0.0
796,Small_shrub,Broutona,22.0,0.48,0.0,0.69,0.691,0.2447
797,Small_shrub,Chirpoy,140.0,3.04,11.0,4.57,1.741,0.0
798,Small_shrub,Brat Chirpoev,144.0,3.13,10.0,3.89,1.766,0.0
799,Small_shrub,Urup,488.0,10.59,19.0,2.59,3.241,0.0047
800,Small_shrub,Iturup,775.0,16.82,21.0,1.03,4.073,0.1525
801,Small_shrub,Kunashir,929.0,20.16,21.0,0.19,4.454,0.4255
802,Small_shrub,Shikotan,666.0,14.45,16.0,0.41,3.78,0.3414
803,Small_shrub,Polonskogo,124.0,2.69,4.0,0.8,1.639,0.2123
804,Small_shrub,Zeleny,171.0,3.71,6.0,1.19,1.924,0.1171
805,Small_shrub,Tanfileva,156.0,3.39,6.0,1.42,1.838,0.0774
806,Small_shrub,Yuriy,197.0,4.28,3.0,0.62,2.064,0.2683
807,Small_shrub,Demina,46.0,1.0,0.0,1.0,0.999,0.1588
808,Small_shrub,Storozhevoy,10.0,0.22,0.0,0.47,0.466,0.3206
809,Small_shrub,Anuchina,88.0,1.91,0.0,1.38,1.381,0.0833
810,Semi-shrub,Atlasova,242.0,10.89,11.0,0.03,3.286,0.4871
811,Semi-shrub,Shumshu,423.0,19.04,15.0,0.93,4.33,0.1753
812,Semi-shrub,Paramushir,499.0,22.46,18.0,0.95,4.697,0.171
813,Semi-shrub,Antciferova,22.0,0.99,0.0,1.0,0.995,0.1597
814,Semi-shrub,Makanrushi,142.0,6.39,9.0,1.03,2.522,0.1506
815,Semi-shrub,Onekotan,316.0,14.23,14.0,0.06,3.75,0.4761
816,Semi-shrub,Kharimkotan,175.0,7.88,10.0,0.76,2.798,0.2241
817,Semi-shrub,Chirinkotan,37.0,1.67,2.0,0.26,1.29,0.3977
818,Semi-shrub,Ekarma,123.0,5.54,8.0,1.05,2.348,0.1471
819,Semi-shrub,Shiashkotan,219.0,9.86,10.0,0.05,3.127,0.482
820,Semi-shrub,Raykoke,74.0,3.33,5.0,0.92,1.823,0.1799
821,Semi-shrub,Matua,209.0,9.41,10.0,0.19,3.056,0.4232
822,Semi-shrub,Rashua,257.0,11.57,12.0,0.13,3.385,0.4494
823,Semi-shrub,Ushishir,156.0,7.02,8.0,0.37,2.643,0.3557
824,Semi-shrub,Ketoy,263.0,11.84,13.0,0.34,3.424,0.3673
825,Semi-shrub,Simushir,313.0,14.09,16.0,0.51,3.732,0.3044
826,Semi-shrub,Broutona,22.0,0.99,0.0,1.0,0.995,0.1597
827,Semi-shrub,Chirpoy,140.0,6.3,10.0,1.48,2.504,0.0699
828,Semi-shrub,Brat Chirpoev,144.0,6.48,8.0,0.6,2.539,0.275
829,Semi-shrub,Urup,488.0,21.97,26.0,0.87,4.645,0.1927
830,Semi-shrub,Iturup,775.0,34.89,44.0,1.56,5.823,0.0588
831,Semi-shrub,Kunashir,929.0,41.82,48.0,0.97,6.357,0.1655
832,Semi-shrub,Shikotan,666.0,29.98,40.0,1.85,5.409,0.032
833,Semi-shrub,Polonskogo,124.0,5.58,9.0,1.45,2.357,0.0735
834,Semi-shrub,Zeleny,171.0,7.7,10.0,0.83,2.766,0.2026
835,Semi-shrub,Tanfileva,156.0,7.02,9.0,0.75,2.643,0.2271
836,Semi-shrub,Yuriy,197.0,8.87,12.0,1.06,2.967,0.1456
837,Semi-shrub,Demina,46.0,2.07,0.0,1.44,1.438,0.0749
838,Semi-shrub,Storozhevoy,10.0,0.45,0.0,0.67,0.671,0.2511
839,Semi-shrub,Anuchina,88.0,3.96,2.0,0.99,1.987,0.1618
840,Liana,Atlasova,242.0,4.28,1.0,1.59,2.065,0.0561
841,Liana,Shumshu,423.0,7.48,0.0,2.74,2.727,0.003
842,Liana,Paramushir,499.0,8.82,0.0,2.98,2.96,0.0014
843,Liana,Antciferova,22.0,0.39,0.0,0.62,0.624,0.2664
844,Liana,Makanrushi,142.0,2.51,0.0,1.59,1.583,0.0563
845,Liana,Onekotan,316.0,5.59,0.0,2.37,2.359,0.0089
846,Liana,Kharimkotan,175.0,3.09,0.0,1.76,1.757,0.0391
847,Liana,Chirinkotan,37.0,0.65,0.0,0.81,0.809,0.2092
848,Liana,Ekarma,123.0,2.18,0.0,1.48,1.474,0.07
849,Liana,Shiashkotan,219.0,3.87,0.0,1.97,1.965,0.0244
850,Liana,Raykoke,74.0,1.31,0.0,1.14,1.143,0.1262
851,Liana,Matua,209.0,3.7,0.0,1.93,1.92,0.0271
852,Liana,Rashua,257.0,4.55,0.0,2.14,2.128,0.0163
853,Liana,Ushishir,156.0,2.76,0.0,1.66,1.659,0.0482
854,Liana,Ketoy,263.0,4.65,0.0,2.16,2.153,0.0154
855,Liana,Simushir,313.0,5.54,1.0,1.93,2.347,0.0267
856,Liana,Broutona,22.0,0.39,0.0,0.62,0.624,0.2664
857,Liana,Chirpoy,140.0,2.48,0.0,1.58,1.572,0.0576
858,Liana,Brat Chirpoev,144.0,2.55,0.0,1.6,1.594,0.0551
859,Liana,Urup,488.0,8.63,4.0,1.58,2.928,0.0569
860,Liana,Iturup,775.0,13.71,10.0,1.01,3.682,0.1571
861,Liana,Kunashir,929.0,16.43,20.0,0.89,4.026,0.1876
862,Liana,Shikotan,666.0,11.78,11.0,0.23,3.416,0.4099
863,Liana,Polonskogo,124.0,2.19,0.0,1.48,1.48,0.0691
864,Liana,Zeleny,171.0,3.02,2.0,0.59,1.737,0.2777
865,Liana,Tanfileva,156.0,2.76,1.0,1.06,1.659,0.1446
866,Liana,Yuriy,197.0,3.48,3.0,0.26,1.864,0.3976
867,Liana,Demina,46.0,0.81,0.0,0.9,0.902,0.1835
868,Liana,Storozhevoy,10.0,0.18,0.0,0.42,0.421,0.337
869,Liana,Anuchina,88.0,1.56,0.0,1.25,1.247,0.106
870,Prostrate,Atlasova,242.0,1.17,2.0,0.77,1.08,0.2203
871,Prostrate,Shumshu,423.0,2.04,5.0,2.07,1.427,0.019
872,Prostrate,Paramushir,499.0,2.41,5.0,1.67,1.55,0.0471
873,Prostrate,Antciferova,22.0,0.11,0.0,0.33,0.326,0.3723
874,Prostrate,Makanrushi,142.0,0.68,4.0,4.01,0.827,0.0
875,Prostrate,Onekotan,316.0,1.52,5.0,2.82,1.234,0.0024
876,Prostrate,Kharimkotan,175.0,0.84,4.0,3.44,0.918,0.0003
877,Prostrate,Chirinkotan,37.0,0.18,0.0,0.42,0.422,0.3363
878,Prostrate,Ekarma,123.0,0.59,2.0,1.83,0.77,0.0339
879,Prostrate,Shiashkotan,219.0,1.06,4.0,2.87,1.027,0.0021
880,Prostrate,Raykoke,74.0,0.36,2.0,2.75,0.597,0.003
881,Prostrate,Matua,209.0,1.01,3.0,1.98,1.004,0.0236
882,Prostrate,Rashua,257.0,1.24,5.0,3.38,1.113,0.0004
883,Prostrate,Ushishir,156.0,0.75,3.0,2.59,0.867,0.0048
884,Prostrate,Ketoy,263.0,1.27,5.0,3.31,1.126,0.0005
885,Prostrate,Simushir,313.0,1.51,4.0,2.03,1.228,0.0213
886,Prostrate,Broutona,22.0,0.11,0.0,0.33,0.326,0.3723
887,Prostrate,Chirpoy,140.0,0.68,3.0,2.83,0.822,0.0023
888,Prostrate,Brat Chirpoev,144.0,0.69,3.0,2.77,0.833,0.0028
889,Prostrate,Urup,488.0,2.35,4.0,1.07,1.533,0.1414
890,Prostrate,Iturup,775.0,3.74,5.0,0.65,1.93,0.2566
891,Prostrate,Kunashir,929.0,4.48,5.0,0.25,2.113,0.4029
892,Prostrate,Shikotan,666.0,3.21,4.0,0.44,1.79,0.3299
893,Prostrate,Polonskogo,124.0,0.6,0.0,0.77,0.773,0.2196
894,Prostrate,Zeleny,171.0,0.82,1.0,0.19,0.908,0.4235
895,Prostrate,Tanfileva,156.0,0.75,0.0,0.87,0.867,0.1928
896,Prostrate,Yuriy,197.0,0.95,0.0,0.98,0.974,0.1647
897,Prostrate,Demina,46.0,0.22,0.0,0.47,0.471,0.3188
898,Prostrate,Storozhevoy,10.0,0.05,0.0,0.22,0.22,0.4131
899,Prostrate,Anuchina,88.0,0.42,0.0,0.65,0.651,0.2573
900,Perennial,Atlasova,242.0,227.02,231.0,0.29,13.623,0.3851
901,Perennial,Shumshu,423.0,396.82,401.0,0.25,16.439,0.3996
902,Perennial,Paramushir,499.0,468.11,472.0,0.23,17.087,0.41
903,Perennial,Antciferova,22.0,20.64,20.0,0.14,4.505,0.4437
904,Perennial,Makanrushi,142.0,133.21,134.0,0.07,10.906,0.4711
905,Perennial,Onekotan,316.0,296.44,302.0,0.37,15.027,0.3557
906,Perennial,Kharimkotan,175.0,164.17,167.0,0.24,11.937,0.4062
907,Perennial,Chirinkotan,37.0,34.71,35.0,0.05,5.809,0.4801
908,Perennial,Ekarma,123.0,115.39,114.0,0.14,10.232,0.4461
909,Perennial,Shiashkotan,219.0,205.44,210.0,0.35,13.096,0.364
910,Perennial,Raykoke,74.0,69.42,71.0,0.2,8.096,0.4226
911,Perennial,Matua,209.0,196.06,200.0,0.31,12.852,0.3797
912,Perennial,Rashua,257.0,241.09,249.0,0.57,13.942,0.2853
913,Perennial,Ushishir,156.0,146.34,149.0,0.23,11.363,0.4076
914,Perennial,Ketoy,263.0,246.72,256.0,0.66,14.064,0.2547
915,Perennial,Simushir,313.0,293.63,300.0,0.43,14.977,0.3352
916,Perennial,Broutona,22.0,20.64,20.0,0.14,4.505,0.4437
917,Perennial,Chirpoy,140.0,131.33,136.0,0.43,10.838,0.3334
918,Perennial,Brat Chirpoev,144.0,135.09,138.0,0.27,10.973,0.3953
919,Perennial,Urup,488.0,457.79,465.0,0.42,17.01,0.3359
920,Perennial,Iturup,775.0,727.03,729.0,0.11,17.382,0.4549
921,Perennial,Kunashir,929.0,871.5,869.0,0.15,16.154,0.4386
922,Perennial,Shikotan,666.0,624.78,617.0,0.44,17.635,0.3296
923,Perennial,Polonskogo,124.0,116.32,116.0,0.03,10.269,0.4874
924,Perennial,Zeleny,171.0,160.42,161.0,0.05,11.821,0.4803
925,Perennial,Tanfileva,156.0,146.34,147.0,0.06,11.363,0.477
926,Perennial,Yuriy,197.0,184.81,187.0,0.17,12.544,0.4306
927,Perennial,Demina,46.0,43.15,40.0,0.49,6.454,0.3126
928,Perennial,Storozhevoy,10.0,9.38,9.0,0.12,3.051,0.4503
929,Perennial,Anuchina,88.0,82.55,80.0,0.29,8.779,0.3856
930,Annual-biennal,Atlasova,242.0,14.2,11.0,0.85,3.747,0.1965
931,Annual-biennal,Shumshu,423.0,24.82,22.0,0.57,4.932,0.2836
932,Annual-biennal,Paramushir,499.0,29.28,27.0,0.43,5.347,0.3348
933,Annual-biennal,Antciferova,22.0,1.29,2.0,0.62,1.136,0.2662
934,Annual-biennal,Makanrushi,142.0,8.33,8.0,0.12,2.877,0.454
935,Annual-biennal,Onekotan,316.0,18.54,14.0,1.06,4.274,0.1439
936,Annual-biennal,Kharimkotan,175.0,10.27,8.0,0.71,3.191,0.2385
937,Annual-biennal,Chirinkotan,37.0,2.17,2.0,0.12,1.472,0.4537
938,Annual-biennal,Ekarma,123.0,7.22,9.0,0.67,2.679,0.2529
939,Annual-biennal,Shiashkotan,219.0,12.85,9.0,1.08,3.566,0.1401
940,Annual-biennal,Raykoke,74.0,4.34,3.0,0.65,2.08,0.2594
941,Annual-biennal,Matua,209.0,12.26,9.0,0.94,3.485,0.1744
942,Annual-biennal,Rashua,257.0,15.08,8.0,1.83,3.86,0.0333
943,Annual-biennal,Ushishir,156.0,9.15,7.0,0.71,3.014,0.2374
944,Annual-biennal,Ketoy,263.0,15.43,7.0,2.16,3.904,0.0154
945,Annual-biennal,Simushir,313.0,18.37,13.0,1.26,4.254,0.1035
946,Annual-biennal,Broutona,22.0,1.29,2.0,0.62,1.136,0.2662
947,Annual-biennal,Chirpoy,140.0,8.22,4.0,1.48,2.857,0.07
948,Annual-biennal,Brat Chirpoev,144.0,8.45,6.0,0.85,2.897,0.1988
949,Annual-biennal,Urup,488.0,28.64,23.0,1.07,5.289,0.1433
950,Annual-biennal,Iturup,775.0,45.48,46.0,0.08,6.619,0.4686
951,Annual-biennal,Kunashir,929.0,54.52,60.0,0.76,7.22,0.2237
952,Annual-biennal,Shikotan,666.0,39.08,49.0,1.61,6.153,0.0535
953,Annual-biennal,Polonskogo,124.0,7.28,8.0,0.27,2.69,0.394
954,Annual-biennal,Zeleny,171.0,10.03,10.0,0.01,3.155,0.4956
955,Annual-biennal,Tanfileva,156.0,9.15,9.0,0.05,3.014,0.4796
956,Annual-biennal,Yuriy,197.0,11.56,10.0,0.46,3.384,0.3224
957,Annual-biennal,Demina,46.0,2.7,6.0,2.01,1.641,0.0222
958,Annual-biennal,Storozhevoy,10.0,0.59,1.0,0.54,0.766,0.2948
959,Annual-biennal,Anuchina,88.0,5.16,8.0,1.25,2.268,0.1055
