1.3789	-11.9698	141.647
1.3793	-12.2642	141.786
1.3799	-12.2516	141.76
1.3805	-12.3915	141.39
1.3807	-11.9764	141.621
1.3811	-12.2734	141.62
1.3814	-12.385	141.409
1.3819	-12.2673	141.643
1.3821	-11.9637	141.669
1.3825	-12.2673	141.649
1.3831	-12.3151	141.76
1.3833	-12.2769	141.802
1.3836	-11.9828	141.578
1.3841	-12.2801	141.782
1.3844	-12.2703	141.72
1.3851	-12.2926	141.798
1.3855	-12.2734	141.788
1.3858	-12.264	141.668
1.3863	-12.2576	141.687
1.3867	-12.3848	141.411
1.3872	-12.2799	141.648
1.3875	-12.2672	141.667
1.3879	-12.28	141.788
1.3882	-11.9671	141.652
1.3886	-12.2453	141.732
1.3892	-12.2831	141.791
1.3898	-12.2453	141.748
1.3902	-11.9672	141.703
1.3907	-12.2829	141.657
1.3909	-11.9895	141.532
1.3914	-11.9702	141.651
1.3919	-12.2671	141.67
1.3922	-12.2639	141.803
1.3929	-12.2732	141.721
1.3933	-12.2892	141.783
1.3935	-11.9703	141.693
1.394	-12.242	141.734
1.3944	-11.9769	141.641
1.3949	-12.2057	141.783
1.3953	-11.999	141.47
1.3955	-12.3272	141.422
1.3958	-12.3019	141.809
1.396	-12.2765	141.692
1.3963	-11.9832	141.595
1.3967	-11.9802	141.621
1.3971	-12.2828	141.678
1.3973	-12.2574	141.773
1.3976	-11.9833	141.608
1.3981	-12.3019	141.802
1.3984	-11.9705	141.708
1.3988	-11.993	141.508
1.3991	-12.3271	141.415
1.3996	-12.2512	141.798
1.3999	-11.9771	141.653
1.4002	-12.0374	141.257
1.4006	-11.9739	141.695
1.4013	-12.2085	141.778
1.4015	-11.9992	141.473
1.4018	-12.2605	141.801
1.402	-12.3175	141.488
1.4023	-12.2543	141.788
1.4027	-12.2921	141.72
1.403	-11.9739	141.688
1.4034	-12.2857	141.677
1.4036	-11.974	141.707
1.4042	-12.2698	141.661
1.4045	-12.3746	141.408
1.4047	-12.3777	141.408
1.4049	-12.2668	141.622
1.4052	-12.2857	141.716
1.4054	-12.2857	141.712
1.4057	-12.2795	141.715
1.4059	-11.9773	141.703
1.4063	-12.2856	141.68
1.4066	-11.9741	141.684
1.4072	-12.2763	141.699
1.4077	-11.9837	141.658
1.4081	-11.9806	141.674
1.4084	-11.9934	141.545
1.4088	-12.2919	141.712
1.4094	-12.3204	141.465
1.4096	-12.2761	141.608
1.4098	-11.9869	141.628
1.41	-11.9902	141.596
1.4103	-11.9869	141.657
1.411	-12.2886	141.682
1.4116	-11.9807	141.709
1.4122	-11.9743	141.718
1.4125	-11.987	141.66
1.4128	-11.9711	141.721
1.4131	-11.9935	141.58
1.4135	-11.9964	141.512
1.4139	-11.9903	141.656
1.4144	-12.003	141.458
1.4149	-12.2448	141.672
1.4153	-12.0031	141.461
1.4156	-11.9937	141.627
1.4158	-11.9965	141.553
1.4163	-11.9904	141.672
1.4167	-11.9966	141.563
1.4172	-11.9966	141.543
1.4178	-12.3107	141.501
1.4183	-12.2791	141.594
1.4186	-11.9966	141.578
1.4189	-12.3296	141.387
1.4193	-11.9998	141.502
1.4196	-11.9967	141.668
1.4199	-11.9967	141.617
1.4202	-11.9967	141.671
1.4207	-11.9873	141.72
1.4212	-11.9998	141.511
1.4215	-11.9939	141.678
1.4217	-11.9873	141.694
1.422	-11.9999	141.53
1.4223	-11.9999	141.597
1.4226	-11.9969	141.719
1.4231	-11.9874	141.722
1.4234	-12.2851	141.574
1.4237	-12.0067	141.722
1.424	-11.994	141.683
1.4243	-12.0034	141.609
1.4247	-12.282	141.577
1.4249	-11.9874	141.725
1.4252	-12.2663	141.612
1.4254	-12.0317	141.333
1.4257	-12.2598	141.621
1.4258	-12.0067	141.744
1.4261	-12.0066	141.462
1.4263	-12.0067	141.635
1.4265	-12.0036	141.738
1.4267	-12.016	141.744
1.4271	-12.2946	141.551
1.4273	-12.013	141.741
1.4275	-12.016	141.737
1.4277	-11.997	141.734
1.4279	-12.2506	141.656
1.428	-12.2476	141.659
1.4282	-12.0226	141.747
1.4283	-11.9909	141.734
1.4285	-12.0035	141.554
1.4287	-12.0128	141.427
1.4289	-12.0067	141.602
1.429	-12.0002	141.695
1.4296	-12.2912	141.56
1.4299	-12.2354	141.672
1.4301	-12.0224	141.38
1.4304	-12.0068	141.599
1.431	-12.2788	141.579
1.4313	-12.2384	141.681
1.4315	-12.2322	141.675
1.4317	-12.0099	141.582
1.432	-12.0258	141.727
1.4322	-11.9942	141.714
1.4325	-12.0322	141.714
1.4327	-12.0099	141.563
1.4329	-12.0385	141.714
1.433	-12.3447	141.306
1.4332	-12.0415	141.281
1.4334	-12.3102	141.489
1.4337	-12.0319	141.241
1.434	-12.0385	141.707
1.4342	-12.0131	141.595
1.4344	-12.0385	141.703
1.4347	-12.0418	141.713
1.4349	-12.013	141.436
1.4352	-12.0419	141.716
1.4353	-12.0161	141.604
1.4355	-12.0419	141.707
1.4357	-12.2504	141.642
1.4358	-12.01	141.54
1.4361	-12.3477	141.309
1.4362	-12.0451	141.713
1.4364	-12.3446	141.3
1.4365	-12.01	141.483
1.4368	-12.2504	141.632
1.437	-12.2596	141.61
1.4371	-12.01	141.515
1.4374	-12.0451	141.706
1.4375	-11.9878	141.694
1.4377	-12.01	141.502
1.4379	-12.0451	141.693
1.4381	-12.0515	141.712
1.4382	-12.01	141.511
1.4384	-12.0515	141.706
1.4387	-12.0226	141.391
1.4389	-12.0419	141.693
1.4391	-12.0515	141.702
1.4393	-12.0132	141.521
1.4395	-12.026	141.594
1.4397	-12.2689	141.59
1.4398	-12.0228	141.59
1.44	-12.0228	141.584
1.4404	-12.0579	141.718
1.4406	-12.0452	141.686
1.4408	-12.004	141.699
1.4411	-12.0228	141.568
1.4413	-12.0006	141.712
1.4416	-12.0132	141.46
1.4419	-12.0132	141.457
1.4422	-12.0579	141.715
1.4424	-12.3067	141.516
1.4425	-12.22	141.727
1.4426	-12.0449	141.265
1.4428	-12.0194	141.416
1.443	-12.2503	141.618
1.4431	-12.0163	141.619
1.4434	-12.0548	141.708
1.4435	-12.0072	141.692
1.4437	-12.313	141.475
1.4439	-12.3507	141.271
1.444	-12.0548	141.689
1.4442	-12.2473	141.685
1.4443	-12.0228	141.561
1.4444	-12.0163	141.513
1.4446	-12.0548	141.682
1.4447	-12.0387	141.596
1.4449	-12.0356	141.599
1.445	-12.0041	141.663
1.4451	-12.0195	141.523
1.4452	-12.0163	141.478
1.4453	-12.0387	141.599
1.4455	-12.2442	141.688
1.4456	-12.2626	141.592
1.4457	-12.0356	141.589
1.4459	-12.2382	141.685
1.4461	-12.1521	141.733
1.4462	-12.0357	141.592
1.4463	-12.0707	141.711
1.4464	-12.0229	141.542
1.4465	-12.0261	141.554
1.4466	-12.1106	141.73
1.4467	-12.058	141.666
1.4469	-12.1403	141.733
1.447	-12.0794	141.055
1.4471	-12.0261	141.541
1.4472	-12.211	141.804
1.4472	-12.0324	141.573
1.4473	-12.1106	141.736
1.4474	-12.0042	141.701
1.4475	-12.0196	141.478
1.4477	-12.2563	141.697
1.4478	-12.2752	141.566
1.4479	-12.2409	141.643
1.448	-12.232	141.691
1.4481	-12.2289	141.684
1.4482	-12.3412	141.317
1.4482	-12.0612	141.659
1.4484	-12.2625	141.588
1.4484	-12.0196	141.465
1.4486	-12.1637	141.716
1.4487	-12.241	141.694
1.4487	-12.0229	141.512
1.4488	-12.0388	141.605
1.4489	-12.0643	141.678
1.449	-12.0389	141.691
1.4491	-12.1403	141.723
1.4492	-12.1374	141.723
1.4493	-12.0388	141.579
1.4494	-12.0261	141.392
1.4495	-12.0643	141.675
1.4496	-12.0643	141.662
1.4497	-12.223	141.722
1.4498	-12.2594	141.69
1.4499	-12.1637	141.764
1.45	-12.2138	141.738
1.4501	-12.2259	141.69
1.4501	-12.023	141.5
1.4502	-12.0485	141.598
1.4503	-11.9915	141.704
1.4504	-12.0422	141.726
1.4505	-12.0485	141.595
1.4506	-12.08	141.697
1.4507	-12.0293	141.534
1.4508	-12.0613	141.639
1.4509	-12.0708	141.678
1.451	-12.1284	141.716
1.4511	-12.2532	141.693
1.4512	-12.319	141.43
1.4512	-12.0453	141.585
1.4513	-12.2381	141.7
1.4513	-12.0358	141.566
1.4515	-12.1199	141.716
1.4516	-12.2625	141.693
1.4516	-12.0739	141.687
1.4517	-12.238	141.639
1.4517	-12.0708	141.68
1.4518	-12.0708	141.665
1.4519	-12.2351	141.709
1.452	-12.3567	141.245
1.4521	-12.2319	141.703
1.4521	-12.0261	141.408
1.4522	-12.1137	141.728
1.4523	-12.158	141.706
1.4523	-12.0043	141.674
1.4524	-12.1018	141.709
1.4525	-12.2592	141.588
1.4525	-12.0262	141.502
1.4526	-12.0676	141.655
1.4527	-12.0518	141.722
1.4528	-12.1018	141.706
1.4529	-12.1902	141.683
1.453	-12.238	141.632
1.453	-12.0075	141.674
1.4532	-12.0643	141.636
1.4533	-12.2051	141.786
1.4534	-12.2782	141.559
1.4534	-12.0167	141.713
1.4536	-12.3032	141.511
1.4536	-12.0232	141.716
1.4537	-12.0324	141.338
1.4538	-12.0739	141.667
1.4539	-12.1168	141.702
1.4539	-12.0294	141.531
1.454	-12.1345	141.706
1.4541	-12.3	141.511
1.4541	-12.0389	141.559
1.4542	-12.0422	141.559
1.4543	-12.0358	141.534
1.4544	-12.077	141.674
1.4545	-12.2501	141.696
1.4545	-12.0326	141.518
1.4546	-12.0262	141.464
1.4547	-12.0708	141.648
1.4548	-12.238	141.702
1.4548	-12.0167	141.696
1.4549	-12.0734	141.067
1.455	-12.0832	141.68
1.4551	-12.1199	141.702
1.4552	-12.2167	141.689
1.4552	-12.0422	141.537
1.4553	-12.0734	141.07
1.4554	-12.0894	141.673
1.4555	-12.2137	141.67
1.4556	-12.2137	141.667
1.4556	-12.0263	141.455
1.4557	-12.0454	141.568
1.4558	-12.1168	141.692
1.4559	-12.0518	141.6
1.456	-12.0765	141.046
1.4561	-12.2021	141.721
1.4561	-12.0263	141.432
1.4562	-12.0388	141.319
1.4563	-12.1785	141.686
1.4563	-12.0106	141.635
1.4565	-12.2228	141.657
1.4565	-12.001	141.651
1.4566	-12.0739	141.641
1.4567	-12.0579	141.216
1.4568	-12.0708	141.635
1.4568	-12.0294	141.394
1.4569	-12.0265	141.715
1.457	-12.0357	141.338
1.4572	-12.3282	141.375
1.4572	-12.0137	141.635
1.4573	-12.0455	141.676
1.4574	-12.2167	141.663
1.4575	-12.2078	141.666
1.4575	-12.0138	141.689
1.4576	-12.039	141.609
1.4577	-12.1403	141.708
1.4578	-12.3251	141.391
1.4578	-12.0265	141.683
1.4579	-12.0295	141.451
1.458	-12.0295	141.441
1.4581	-12.0359	141.501
1.4582	-12.0986	141.67
1.4582	-12.0231	141.398
1.4583	-12.0518	141.555
1.4584	-12.2969	141.514
1.4584	-12.039	141.514
1.4585	-12.0455	141.536
1.4586	-12.1931	141.669
1.4586	-12.0295	141.457
1.4587	-12.055	141.58
1.4588	-12.0421	141.3
1.4589	-12.1958	141.669
1.4589	-12.02	141.702
1.459	-12.039	141.507
1.4591	-12.1491	141.74
1.4592	-12.0864	141.676
1.4593	-12.1345	141.724
1.4594	-12.155	141.743
1.4594	-12.0295	141.416
1.4595	-12.0864	141.73
1.4596	-12.1608	141.752
1.4596	-12.0328	141.689
1.4597	-12.0923	141.656
1.4598	-12.303	141.52
1.4599	-12.202	141.688
1.46	-12.1958	141.662
1.46	-12.0424	141.727
1.4601	-12.0954	141.727
1.4602	-12.2623	141.577
1.4602	-12.0486	141.539
1.4603	-12.1784	141.675
1.4603	-12.0326	141.369
1.4604	-12.0614	141.583
1.4605	-12.0614	141.586
1.4606	-12.2167	141.656
1.4606	-12.0614	141.58
1.4607	-12.2107	141.659
1.4608	-12.2078	141.723
1.4608	-12.039	141.498
1.4609	-12.0421	141.312
1.461	-12.1843	141.666
1.461	-12.0234	141.682
1.4611	-12.0895	141.723
1.4612	-12.2049	141.72
1.4613	-12.2079	141.797
1.4613	-12.0233	141.625
1.4614	-12.0611	141.188
1.4615	-12.055	141.545
1.4616	-12.1461	141.739
1.4616	-12.0046	141.647
1.4617	-12.055	141.558
1.4618	-12.1988	141.781
1.4618	-12.0327	141.453
1.4619	-12.1987	141.758
1.462	-12.2684	141.564
1.462	-12.0327	141.457
1.4622	-12.2021	141.794
1.4623	-12.1608	141.794
1.4623	-12.0425	141.733
1.4624	-12.155	141.736
1.4624	-12.0108	141.647
1.4625	-12.0615	141.739
1.4626	-12.2378	141.621
1.4626	-12.0457	141.723
1.4627	-12.0614	141.576
1.4628	-12.1314	141.72
1.4629	-12.0834	141.752
1.463	-12.2529	141.586
1.463	-12.036	141.456
1.4631	-12.1078	141.653
1.4632	-12.2107	141.694
1.4632	-12.0362	141.746
1.4633	-12.0455	141.507
1.4634	-12.2136	141.649
1.4634	-12.0234	141.627
1.4635	-12.052	141.733
1.4636	-12.033	141.752
1.4637	-12.0327	141.403
1.4638	-12.1049	141.739
1.4639	-12.328	141.371
1.4639	-12.0582	141.548
1.464	-12.2378	141.617
1.4641	-12.2903	141.525
1.4642	-12.1637	141.787
1.4643	-12.1138	141.784
1.4644	-12.2378	141.611
1.4645	-12.1987	141.771
1.4646	-12.1138	141.777
1.4646	-12.0266	141.627
1.4647	-12.0422	141.321
1.4648	-12.1959	141.787
1.4649	-12.0645	141.576
1.465	-12.0551	141.652
1.4651	-12.158	141.694
1.4652	-12.0772	141.703
1.4653	-12.1696	141.758
1.4654	-12.1228	141.722
1.4655	-12.1958	141.713
1.4655	-12.036	141.428
1.4656	-12.2227	141.623
1.4656	-12.0615	141.544
1.4657	-12.2286	141.614
1.4658	-12.2166	141.636
1.4658	-12.036	141.384
1.4659	-12.0924	141.71
1.466	-12.2996	141.503
1.466	-12.0616	141.71
1.4661	-12.2227	141.62
1.4662	-12.2653	141.563
1.4663	-12.3687	141.193
1.4663	-12.0615	141.541
1.4664	-12.2077	141.636
1.4664	-12.036	141.39
1.4665	-12.0678	141.576
1.4666	-12.2227	141.617
1.4667	-12.3028	141.522
1.4667	-12.0645	141.547
1.4668	-12.3372	141.336
1.4668	-12.0551	141.519
1.4669	-12.1375	141.793
1.467	-12.2589	141.569
1.4671	-12.3778	141.153
1.4671	-12.036	141.418
1.4673	-12.2227	141.613
1.4673	-12.0706	141.051
1.4674	-12.1199	141.636
1.4674	-12.0391	141.449
1.4675	-12.0424	141.465
1.4676	-12.1285	141.645
1.4677	-12.3529	141.249
1.4677	-12.071	141.576
1.4678	-12.1199	141.632
1.4679	-12.0647	141.748
1.468	-12.2286	141.61
1.468	-12.0391	141.443
1.4681	-12.117	141.786
1.4681	-12.0362	141.626
1.4682	-12.1169	141.636
1.4683	-12.0834	141.722
1.4684	-12.1986	141.645
1.4685	-12.2528	141.575
1.4685	-12.0678	141.547
1.4686	-12.0772	141.732
1.4687	-12.2106	141.619
1.4687	-12.0488	141.481
1.4688	-12.202	141.799
1.4688	-12.0391	141.437
1.4689	-12.071	141.566
1.469	-12.2347	141.6
1.469	-12.0768	141.094
1.4691	-12.0643	141.178
1.4692	-12.2076	141.623
1.4692	-12.0391	141.424
1.4693	-12.1199	141.629
1.4694	-12.1549	141.693
1.4695	-12.1636	141.705
1.4695	-12.0236	141.639
1.4696	-12.0486	141.271
1.4697	-12.1138	141.654
1.4697	-12.0488	141.477
1.4698	-12.158	141.734
1.4698	-12.0455	141.311
1.4699	-12.0585	141.754
1.47	-12.2995	141.493
1.47	-12.0424	141.449
1.4701	-12.0392	141.421
1.4702	-12.0772	141.575
1.4703	-12.1315	141.789
1.4704	-12.2316	141.6
1.4704	-12.0299	141.636
1.4705	-12.0678	141.534
1.4706	-12.0646	141.524
1.4707	-12.2226	141.606
1.4707	-12.0675	141.06
1.4708	-12.1345	141.632
1.4709	-12.2285	141.597
1.4709	-12.0616	141.518
1.471	-12.3403	141.342
1.471	-12.0584	141.502
1.4711	-12.1986	141.629
1.4712	-12.3715	141.183
1.4712	-12.0424	141.358
1.4713	-12.1228	141.625
1.4713	-12.0424	141.355
1.4714	-12.1986	141.731
1.4714	-12.0425	141.439
1.4715	-12.0772	141.568
1.4716	-12.2869	141.521
1.4717	-12.3183	141.408
1.4717	-12.0552	141.493
1.4718	-12.0585	141.766
1.4719	-12.0646	141.521
1.472	-12.1986	141.625
1.472	-12.0297	141.352
1.4721	-12.0456	141.317
1.4722	-12.1286	141.721
1.4723	-12.1314	141.625
1.4723	-12.0236	141.648
1.4724	-12.0584	141.486
1.4725	-12.2527	141.568
1.4726	-12.2166	141.746
1.4726	-12.071	141.537
1.4727	-12.0487	141.274
1.4728	-12.2048	141.733
1.4729	-12.1902	141.788
1.473	-12.2681	141.546
1.473	-12.0425	141.411
1.4731	-12.2166	141.74
1.4731	-12.0834	141.59
1.4732	-12.2285	141.593
1.4732	-12.0425	141.392
1.4733	-12.1986	141.733
1.4733	-12.0425	141.408
1.4734	-12.0488	141.452
1.4735	-12.0204	141.664
1.4736	-12.0772	141.54
1.4737	-12.1985	141.615
1.4737	-12.0425	141.383
1.4738	-12.1079	141.647
1.4738	-12.0425	141.389
1.4739	-12.1256	141.615
1.4739	-12.0425	141.414
1.474	-12.0425	141.395
1.4741	-12.0865	141.596
1.4742	-12.0896	141.571
1.4743	-12.3838	141.134
1.4743	-12.0489	141.442
1.4744	-12.1107	141.603
1.4745	-12.1345	141.618
1.4745	-12.0331	141.641
1.4746	-12.0679	141.514
1.4747	-12.2048	141.688
1.4747	-12.0742	141.737
1.4747	-12.0427	141.616
1.4748	-12.1199	141.609
1.4749	-12.3402	141.329
1.4749	-12.0896	141.574
1.475	-12.3402	141.338
1.475	-12.0896	141.577
1.4751	-12.2932	141.492
1.4751	-12.0237	141.66
1.4752	-12.0955	141.599
1.4753	-12.1986	141.736
1.4753	-12.0614	141.199
1.4754	-12.0924	141.574
1.4755	-12.0614	141.189
1.4756	-12.193	141.65
1.4756	-12.0584	141.47
1.4757	-12.1375	141.746
1.4758	-12.3461	141.273
1.4758	-12.1403	141.618
1.4759	-12.2837	141.517
1.4759	-12.0712	141.756
1.476	-12.1169	141.602
1.476	-12.0269	141.654
1.4761	-12.0521	141.439
1.4762	-12.193	141.778
1.4762	-12.0802	141.536
1.4763	-12.1726	141.688
1.4763	-12.0269	141.66
1.4764	-12.1374	141.647
1.4764	-12.0488	141.307
1.4765	-12.1432	141.615
1.4766	-12.2837	141.523
1.4766	-12.0644	141.158
1.4767	-12.2105	141.599
1.4767	-12.0897	141.762
1.4768	-12.2314	141.58
1.4768	-12.0743	141.759
1.4769	-12.2164	141.596
1.4769	-12.1433	141.774
1.4769	-12.0489	141.42
1.477	-12.1138	141.599
1.4771	-12.2837	141.51
1.4771	-12.0772	141.523
1.4772	-12.0955	141.564
1.4773	-12.3244	141.369
1.4773	-12.0553	141.454
1.4774	-12.0647	141.485
1.4775	-12.0866	141.552
1.4776	-12.3307	141.329
1.4777	-12.315	141.407
1.4777	-12.0457	141.366
1.4778	-12.1049	141.58
1.4779	-12.1929	141.611
1.4779	-12.0679	141.492
1.4779	-12.0458	141.376
1.478	-12.0924	141.558
1.4781	-12.1901	141.793
1.4781	-12.0647	141.473
1.4782	-12.1812	141.793
1.4782	-12.0489	141.36
1.4783	-12.1169	141.599
1.4783	-12.0617	141.473
1.4784	-12.1811	141.637
1.4785	-12.3087	141.422
1.4785	-12.1109	141.768
1.4786	-12.1783	141.688
1.4787	-12.1783	141.614
1.4787	-12.0617	141.466
1.4788	-12.1695	141.735
1.4789	-12.2075	141.602
1.479	-12.3803	141.139
1.479	-12.1285	141.602
1.4791	-12.1228	141.589
1.4791	-12.0489	141.391
1.4792	-12.0988	141.678
1.4793	-12.2225	141.586
1.4794	-12.2898	141.491
1.4794	-12.0713	141.761
1.4795	-12.2104	141.592
1.4795	-12.0866	141.535
1.4796	-12.0648	141.592
1.4797	-12.1726	141.722
1.4797	-12.0677	141.164
1.4798	-12.1872	141.732
1.4798	-12.052	141.307
1.4799	-12.1695	141.729
1.4799	-12.0711	141.498
1.48	-12.2931	141.479
1.48	-12.1374	141.601
1.48	-12.0521	141.407
1.4801	-12.2345	141.57
1.4802	-12.3055	141.431
1.4802	-12.0956	141.697
1.4803	-12.2018	141.598
1.4803	-12.1049	141.605
1.4804	-12.2805	141.513
1.4804	-12.1138	141.633
1.4805	-12.318	141.388
1.4805	-12.1229	141.786
1.4806	-12.2992	141.459
1.4806	-12.1108	141.671
1.4806	-12.0365	141.659
1.4807	-12.0713	141.767
1.4808	-12.1725	141.611
1.4808	-12.0428	141.665
1.4809	-12.1256	141.589
1.481	-12.2465	141.563
1.481	-12.0521	141.397
1.4811	-12.0553	141.41
1.4812	-12.152	141.601
1.4812	-12.0521	141.372
1.4813	-12.1695	141.614
1.4813	-12.0521	141.341
1.4814	-12.1783	141.617
1.4814	-12.0585	141.413
1.4815	-12.1986	141.802
1.4816	-12.1811	141.783
1.4817	-12.3117	141.4
1.4818	-12.3148	141.397
1.4818	-12.0552	141.275
1.4819	-12.1756	141.744
1.482	-12.2679	141.535
1.482	-12.1079	141.563
1.482	-12.0552	141.282
1.4821	-12.0836	141.7
1.4822	-12.318	141.381
1.4822	-12.0926	141.741
1.4823	-12.0897	141.7
1.4824	-12.1579	141.63
1.4824	-12.0521	141.378
1.4825	-12.1695	141.757
1.4825	-12.0521	141.35
1.4826	-12.1138	141.563
1.4826	-12.0645	141.204
1.4827	-12.1138	141.56
1.4828	-12.2403	141.557
1.4828	-12.1079	141.554
1.4829	-12.1841	141.604
1.4829	-12.0773	141.497
1.483	-12.2897	141.481
1.483	-12.0955	141.541
1.4831	-12.3459	141.322
1.4831	-12.0803	141.506
1.4832	-12.3273	141.331
1.4832	-12.0647	141.447
1.4833	-12.1665	141.687
1.4833	-12.0521	141.353
1.4834	-12.1079	141.557
1.4834	-12.0237	141.319
1.4835	-12.1345	141.591
1.4835	-12.0709	141.158
1.4836	-12.1783	141.604
1.4836	-12.0647	141.428
1.4837	-12.1169	141.569
1.4838	-12.3491	141.331
1.4838	-12.0925	141.528
1.4839	-12.1929	141.702
1.4839	-12.068	141.45
1.484	-12.2961	141.468
1.484	-12.102	141.55
1.4841	-12.1694	141.601
1.4841	-12.0617	141.415
1.4842	-12.1871	141.645
1.4842	-12.0429	141.649
1.4843	-12.0897	141.645
1.4844	-12.1549	141.639
1.4844	-12.0553	141.375
1.4845	-12.1285	141.575
1.4846	-12.3491	141.328
1.4846	-12.1345	141.578
1.4847	-12.2494	141.556
1.4847	-12.0835	141.497
1.4848	-12.1929	141.696
1.4848	-12.0803	141.49
1.4849	-12.2345	141.559
1.4849	-12.0553	141.309
1.485	-12.1635	141.601
1.485	-12.0553	141.3
1.4851	-12.068	141.428
1.4852	-12.181	141.651
1.4852	-12.0648	141.415
1.4853	-12.1725	141.638
1.4853	-12.0617	141.4
1.4854	-12.1664	141.6
1.4855	-12.1955	141.594
1.4856	-12.3522	141.337
1.4856	-12.0897	141.515
1.4857	-12.2585	141.54
1.4857	-12.152	141.594
1.4858	-12.3333	141.309
1.4858	-12.152	141.591
1.4859	-12.3427	141.281
1.4859	-12.1285	141.572
1.486	-12.3272	141.328
1.4861	-12.3522	141.331
1.4861	-12.0988	141.528
1.4861	-12.0461	141.648
1.4862	-12.19	141.632
1.4862	-12.0585	141.359
1.4863	-12.105	141.54
1.4864	-12.1929	141.705
1.4865	-12.296	141.456
1.4865	-12.1169	141.556
1.4865	-12.0554	141.346
1.4866	-12.1782	141.597
1.4866	-12.0585	141.287
1.4867	-12.0897	141.509
1.4868	-12.3021	141.427
1.4868	-12.0957	141.74
1.4869	-12.2742	141.521
1.4869	-12.1315	141.727
1.4869	-12.0493	141.651
1.487	-12.1871	141.638
1.487	-12.0955	141.515
1.4871	-12.2434	141.55
1.4871	-12.0897	141.496
1.4872	-12.2678	141.524
1.4872	-12.0742	141.434
1.4873	-12.1899	141.594
1.4873	-12.0712	141.415
1.4874	-12.2074	141.578
1.4874	-12.0586	141.371
1.4875	-12.2616	141.524
1.4875	-12.0616	141.235
1.4876	-12.2648	141.528
1.4876	-12.0988	141.524
1.4877	-12.4169	141.018
1.4877	-12.2648	141.521
1.4877	-12.1079	141.537
1.4877	-12.0524	141.648
1.4878	-12.1374	141.572
1.4879	-12.3303	141.315
1.4879	-12.0835	141.474
1.488	-12.1956	141.689
1.488	-12.0618	141.374
1.4881	-12.0989	141.74
1.4882	-12.1664	141.59
1.4883	-12.324	141.333
1.4883	-12.0956	141.518
1.4884	-12.1929	141.765
1.4884	-12.0554	141.38
1.4885	-12.155	141.804
1.4886	-12.2708	141.515
1.4886	-12.068	141.402
1.4887	-12.0712	141.421
1.4888	-12.1258	141.727
1.4889	-12.1782	141.622
1.489	-12.1579	141.584
1.4891	-12.3177	141.368
1.4891	-12.1022	141.753
1.4892	-12.1928	141.584
1.4893	-12.2312	141.555
1.4893	-12.1138	141.537
1.4894	-12.181	141.59
1.4895	-12.187	141.587
1.4896	-12.2895	141.464
1.4896	-12.1022	141.749
1.4897	-12.2223	141.565
1.4897	-12.1108	141.537
1.4898	-12.2193	141.568
1.4898	-12.0956	141.622
1.4899	-12.2959	141.446
1.4899	-12.1606	141.577
1.4899	-12.0648	141.371
1.49	-12.1375	141.762
1.49	-12.0648	141.358
1.49	-12.0462	141.632
1.4901	-12.1316	141.739
1.4901	-12.0647	141.228
1.4902	-12.2103	141.571
1.4902	-12.0462	141.616
1.4903	-12.0804	141.449
1.4904	-12.2584	141.527
1.4905	-12.3953	141.077
