,filename,length,width,area,perimiter
0,./data/Daur_rotated/output_D chitinsk 6.08.89.tps_0,2.4476010501719654,1.1984056511459378,2.001581707143137,5.67107248728985
1,./data/Daur_rotated/output_D chitinsk 6.08.89.tps_1,2.737618542992492,1.1962924614182813,2.272070389610439,6.199235841860514
2,./data/Daur_rotated/output_D chitinsk 6.08.89.tps_2,1.7821020037289126,0.8374390830435415,1.021950472676304,4.107787933983612
3,./data/Daur_rotated/output_D chitinsk 6.08.89.tps_3,1.6351559446970618,0.830439473090966,0.9308148475655437,3.844498614893269
4,./data/Daur_rotated/output_D chitinsk 6.08.89.tps_4,2.241327500533145,1.0200086980047236,1.5891006986543057,5.147808059472609
5,./data/Daur_rotated/output_D chitinsk 6.08.89.tps_5,2.1773429566497393,0.9760751977330687,1.5274350102488587,5.03429675616294
6,./data/Daur_rotated/output_D yakytia 7.8.86.TPS_0,2.331529666627474,1.1909055525028784,1.9317187774339792,5.474066308192352
7,./data/Daur_rotated/output_D yakytia 7.8.86.TPS_1,2.5508733532239685,1.166180999444657,2.042952622971674,5.815779924304304
8,./data/Daur_rotated/output_D yakytia 7.8.86.TPS_2,2.4202752210310585,1.118976208532388,1.815214233524269,5.510981408557184
9,./data/Daur_rotated/output_D yakytia 7.8.86.TPS_3,2.3965562687051354,1.0027363833668606,1.691656870266088,5.418980143761323
10,./data/Daur_rotated/output_D yakytia 7.8.86.TPS_4,2.426614059528025,1.1605350755357338,1.917865087311519,5.575371826862329
11,./data/Daur_rotated/output_D yakytia 7.8.86.TPS_5,2.504286165018608,1.1626048303749839,2.0144676584407746,5.73556866451453
12,./data/Daur_rotated/output_DSC02901.TPS_0,3.642643924406382,1.974885727429221,5.254358747956457,8.789666869661175
13,./data/Daur_rotated/output_DSC02901.TPS_1,3.089275937563926,1.4631974795142664,3.1540087621986217,7.197059511380908
14,./data/Daur_rotated/output_DSC02901.TPS_2,3.863556242297072,1.842307841468525,5.312056649298526,9.098238547662202
15,./data/Daur_rotated/output_DSC02901.TPS_3,2.9274918469072757,1.597746663161881,3.3290021281366386,7.017598232029473
16,./data/Daur_rotated/output_DSC02901.TPS_4,3.2035748750242377,1.6593028356982105,3.935658845470665,7.694922949800658
17,./data/Daur_rotated/output_DSC02905.TPS_0,2.7099901084623568,1.262617205447003,2.4442114977512603,6.2760288317813675
18,./data/Daur_rotated/output_DSC02905.TPS_1,3.202430621491065,1.1961922829057987,2.7004615101000065,7.095534989428982
19,./data/Daur_rotated/output_DSC02905.TPS_2,2.6017190393686818,1.0689862665054162,1.8987735317305032,5.827988667643439
20,./data/Daur_rotated/output_DSC02905.TPS_3,2.592139841379236,1.162729037714921,2.0113235657201844,5.896571764220694
21,./data/Daur_rotated/output_DSC02905.TPS_4,2.722747578540505,1.0396928245887436,1.9683970077140505,6.031910222626908
22,./data/Daur_rotated/output_DSC02920.TPS_0,4.127495817712015,1.7113170173920995,4.975705183710475,9.287854429802884
23,./data/Daur_rotated/output_DSC02920.TPS_1,3.890660482877811,1.5224726726469329,4.253679459688669,8.728851824306902
24,./data/Daur_rotated/output_DSC02920.TPS_2,3.8242026772986915,1.6677016024002773,4.578942293097964,8.757268349964404
25,./data/Daur_rotated/output_DSC02920.TPS_3,3.481435810915697,1.3566902115255524,3.3460349499773763,7.750005886892468
26,./data/Daur_rotated/output_DSC02920.TPS_4,3.791398445503752,1.5274743842119105,4.232417705108351,8.560265241802556
27,./data/Daur_rotated/output_DSC04001.TPS_0,2.8470932857477775,1.0580082546681249,2.1856818230118273,6.315167392006856
28,./data/Daur_rotated/output_DSC04001.TPS_1,2.8554765287572357,1.2069702033185201,2.4708019681850946,6.474651552625891
29,./data/Daur_rotated/output_DSC04001.TPS_2,2.7919509604538018,1.3339003802954204,2.5668428585890806,6.454588825469789
30,./data/Daur_rotated/output_DSC04001.TPS_3,2.8544256853006424,1.283955351586109,2.557235852787842,6.534025111315658
31,./data/Daur_rotated/output_DSC04107.TPS_0,2.73777927646508,1.0938191806758466,2.103411781721141,6.1414954807681985
32,./data/Daur_rotated/output_DSC04107.TPS_1,2.8032767062937847,1.0627173579124858,2.0471186595507134,6.1839807241188325
33,./data/Daur_rotated/output_DSC04107.TPS_2,3.118024494034474,1.4701969626918905,3.286694092901818,7.25563045459623
34,./data/Daur_rotated/output_DSC04107.TPS_3,2.9503810402433173,1.3068740649182118,2.858996006770246,6.799065807039648
35,./data/Daur_rotated/output_DSC04107.TPS_4,2.6499635364154823,1.0560534559649952,1.9180388785218268,5.885305187545151
36,./data/Daur_rotated/output_DSC04125.TPS_0,3.272884546583244,1.3918558923372837,3.2372018975160666,7.412548611731429
37,./data/Daur_rotated/output_DSC04125.TPS_1,2.9730597350824564,1.1165408135810315,2.375982033939342,6.6049603306609095
38,./data/Daur_rotated/output_DSC04125.TPS_2,2.9377131243689547,1.0991273654787244,2.2713191180659607,6.491126179812978
39,./data/Daur_rotated/output_DSC04125.TPS_3,3.1640930957264466,1.3379684576532682,2.89015140329434,7.116968378371271
40,./data/Daur_rotated/output_DSC04125.TPS_4,2.9694742745273834,1.193758188706291,2.5337785351314737,6.671410582427691
41,./data/Daur_rotated/output_DSC04487.TPS_0,2.474169596466626,1.1470953706567641,1.858953770867143,5.6175685820832415
42,./data/Daur_rotated/output_DSC04487.TPS_1,2.3561573039132675,1.1307921416368685,1.8702342461782513,5.454306364465979
43,./data/Daur_rotated/output_DSC04487.TPS_2,2.6818556748829687,1.2606341601691233,2.439201949442248,6.235470035896279
44,./data/Daur_rotated/output_DSC04487.TPS_3,1.989799494414155,1.0797586176833267,1.4866333794807962,4.752005265540675
45,./data/Daur_rotated/output_DSC04515.TPS_0,1.9464649907656675,0.9229682321170392,1.2638349707338572,4.506008375037973
46,./data/Daur_rotated/output_DSC04515.TPS_1,2.1382346117564928,1.1180287600822432,1.7166726677286561,5.090577776806214
47,./data/Daur_rotated/output_DSC04515.TPS_2,2.3486930907710564,1.138683597619346,1.87806469612949,5.461988816216471
48,./data/Daur_rotated/output_DSC04515.TPS_3,2.6163831528863097,1.3056130403469806,2.4422449221361573,6.144937729133829
49,./data/Daur_rotated/output_DSC04518.TPS_0,3.927085668251319,1.7019023960863033,4.700188528154649,8.93929331434871
50,./data/Daur_rotated/output_DSC04518.TPS_1,3.59515592743809,1.5593145998201252,4.0932742079026205,8.23933334170111
51,./data/Daur_rotated/output_DSC04518.TPS_2,4.230454747042169,1.8692821850391035,5.7582672997449595,9.769980114305612
52,./data/Daur_rotated/output_DSC04518.TPS_3,3.4229675389706973,1.3153389549326493,3.258365103700744,7.681621824902978
53,./data/Daur_rotated/output_DSC04518.TPS_4,3.990934824498935,1.7354072543001644,4.8690647559051135,9.07267562219258
54,./data/Daur_rotated/output_DSC04529.TPS_0,3.133049036894428,1.4772887417413374,3.288140089148097,7.255904313271166
55,./data/Daur_rotated/output_DSC04529.TPS_1,3.2668513131295116,1.6809483723808056,3.8082945990251016,7.6600743732063
56,./data/Daur_rotated/output_DSC04529.TPS_2,3.2348025538865492,1.448848832332744,3.3027580121330864,7.4132263152697675
57,./data/Daur_rotated/output_DSC04529.TPS_3,2.704037097382889,1.2901270996014245,2.475154581804059,6.2711790697272125
58,./data/Daur_rotated/output_DSC04592.TPS_0,2.265575832589617,1.084669735654625,1.7259783288663761,5.2525236828936865
59,./data/Daur_rotated/output_DSC04592.TPS_1,2.062579503964371,1.0509711898861558,1.5913513253523845,4.923233151744655
60,./data/Daur_rotated/output_DSC04592.TPS_2,2.9687155878712677,1.374562004274666,2.9306198608972065,6.852360790953529
61,./data/Daur_rotated/output_DSC04592.TPS_3,2.289163275000978,1.1192525628120797,1.8689672543975628,5.383174681701944
62,./data/Daur_rotated/output_DSC04597.TPS_0,2.7490406588707006,1.2678078490598976,2.5004707109230337,6.357549148346053
63,./data/Daur_rotated/output_DSC04597.TPS_1,2.9313722865303014,1.495966837042766,3.0709142431217034,6.877200530050009
64,./data/Daur_rotated/output_DSC04597.TPS_2,3.5000252604801654,1.4337804754643368,3.434144052254192,7.802063654905273
65,./data/Daur_rotated/output_DSC04597.TPS_3,3.1654999929106036,1.3579365550534899,2.8959307570551656,7.1043975813801685
66,./data/Daur_rotated/output_DSC04605.TPS_0,2.9960237414033664,1.5163219683703146,3.129431789334319,6.996610057910143
67,./data/Daur_rotated/output_DSC04605.TPS_1,3.1974479097691124,1.4913071920353707,3.360675563307572,7.361741092863274
68,./data/Daur_rotated/output_DSC04605.TPS_2,2.915495009526013,1.4835830953711668,3.0407708584557804,6.8384335125173195
69,./data/Daur_rotated/output_DSC04605.TPS_3,3.5564387767705874,1.5195935219644254,3.652170222582188,7.974070296138342
70,./data/Daur_rotated/output_DSC04621.TPS_0,2.258873489791859,0.9945155480440949,1.5573526520833465,5.12276431316067
71,./data/Daur_rotated/output_DSC04621.TPS_1,2.5661860040450555,1.0408712205001418,1.9023313474482715,5.762977736915042
72,./data/Daur_rotated/output_DSC04621.TPS_2,2.0709426241946627,0.8885189849423318,1.2440077610556068,4.670251597110853
73,./data/Daur_rotated/output_DSC04621.TPS_3,2.129406325414534,0.9693818635397876,1.4575379291417652,4.898310377563267
74,./data/Daur_rotated/output_DSC04621.TPS_4,2.2408896186751024,1.0448058300587935,1.6634853285375975,5.1810403777680785
75,./data/Daur_rotated/output_DSC04634.TPS_0,2.636864569072289,1.4186471103342768,2.6551743470151643,6.299268018121905
76,./data/Daur_rotated/output_DSC04634.TPS_1,3.0939486478276343,1.4770971177969192,3.2753496579459243,7.21260778371099
77,./data/Daur_rotated/output_DSC04634.TPS_2,2.80615901204013,1.6117969741229303,3.1575148731875866,6.822087173038469
78,./data/Daur_rotated/output_DSC04634.TPS_3,2.440769951535151,1.326479611480106,2.2925652778281727,5.835610850545546
79,./data/Daur_rotated/output_DSC04634.TPS_4,2.746369701898627,1.5052245146203185,2.9761673606333425,6.611526639681475
80,./data/Daur_rotated/output_DSC04643.TPS_0,2.1117780281130427,0.8791693994851123,1.311277186967848,4.756698690240669
81,./data/Daur_rotated/output_DSC04643.TPS_1,1.9476060853813397,0.8313422328624638,1.1667275883969084,4.448836135623814
82,./data/Daur_rotated/output_DSC04643.TPS_2,2.140897509735531,0.9493330854738427,1.4386882170269624,4.898572598054958
83,./data/Daur_rotated/output_DSC04643.TPS_3,2.8545182114160705,1.274625072847769,2.599832746054683,6.569964561773724
84,./data/Daur_rotated/output_DSC04643.TPS_4,2.273142252929106,1.0254475402293273,1.6725324164517414,5.254594675742421
85,./data/Daur_rotated/output_DSC04643.TPS_5,3.268558812837207,1.4236881596978166,3.281457428017592,7.460246066739273
86,./data/Daur_rotated/output_DSC04643.TPS_6,2.407711757991888,1.1185041088308698,1.916663255511876,5.563955477172314
87,./data/Daur_rotated/output_DSC04643.TPS_7,2.178349335586944,0.9557063347014458,1.5387347648314749,5.026800215017012
88,./data/Daur_rotated/output_DSC04643.TPS_8,2.215384075529418,1.006242731592236,1.5789426891857234,5.128765903360218
89,./data/Daur_rotated/output_DSC04649.TPS_0,2.3386255745129416,1.0526028938548415,1.6981700313626857,5.323951541491304
90,./data/Daur_rotated/output_DSC04649.TPS_1,2.3477501728675056,1.1259855161678782,1.8259446665580372,5.418052998312543
91,./data/Daur_rotated/output_DSC04649.TPS_2,2.3064867556065476,1.0125896920362545,1.6435350226914798,5.241270375195927
92,./data/Daur_rotated/output_DSC04649.TPS_3,2.389298975909445,1.1374163456242474,1.8466526101201421,5.484963065118099
93,./data/Daur_rotated/output_DSC04649.TPS_4,2.8465399564993046,1.2309623327116428,2.432582457179307,6.435488341453285
94,./data/Daur_rotated/output_DSC04701.TPS_0,2.731743377348605,1.123615045431912,2.2056122733963086,6.164441481749559
95,./data/Daur_rotated/output_DSC04701.TPS_1,2.9644559503924963,1.055349446533961,2.2144922678213153,6.514796085429762
96,./data/Daur_rotated/output_DSC04701.TPS_2,2.7419779274437577,1.230675735629415,2.3863536224025323,6.271707737317482
97,./data/Daur_rotated/output_DSC04701.TPS_3,2.3951243039652503,1.0846160353717877,1.8415914072997888,5.4957156849450515
98,./data/led_rotaded/output_Download (2).TPS_0,2.822031453323696,1.545764918697967,3.171982817741254,6.854041790797675
99,./data/led_rotaded/output_Download (2).TPS_1,2.1935732190336696,1.1982166446171696,1.9063107188814095,5.341309553090855
100,./data/led_rotaded/output_Download (2).TPS_2,2.530980403604811,1.5485215443108564,2.6928379098321855,6.252113668277826
101,./data/led_rotaded/output_Download (2).TPS_3,2.9978963755593875,1.3832654305765564,3.046717435833181,6.981878695403762
102,./data/led_rotaded/output_Download (24).TPS_0,2.7293879419005087,1.7358099792402304,3.5322995785888223,6.98507174993942
103,./data/led_rotaded/output_Download (24).TPS_1,2.7381993236204485,1.6345545366920966,3.2796773417090357,6.841157919226129
104,./data/led_rotaded/output_Download (24).TPS_2,2.361538056755944,1.4697345621386197,2.5151914611654567,5.969070471715002
105,./data/led_rotaded/output_Download (24).TPS_3,2.1053165957625186,1.222915704135025,1.9130392015458164,5.246986527734443
106,./data/led_rotaded/output_Download (24).TPS_4,2.4510753956007645,1.4708825818111668,2.57797072206099,6.0838601719819065
107,./data/led_rotaded/output_Download (39).TPS_0,1.7263850750211698,0.894178545034205,1.1001974917803161,4.134500818488697
108,./data/led_rotaded/output_Download (39).TPS_1,1.639799677210882,0.7442814536675251,0.8613052306053969,3.8174890799011285
109,./data/led_rotaded/output_Download (39).TPS_2,1.5477731179502916,0.7495771177858233,0.875768989046306,3.731234812919554
110,./data/led_rotaded/output_Download (39).TPS_3,1.4029888236843604,0.7231895188155357,0.7635699766136521,3.428802914047156
111,./data/led_rotaded/output_Download (39).TPS_4,1.3788067116565834,0.7969687433936129,0.8031485798925512,3.457348746427417
112,./data/led_rotaded/output_Download (73).TPS_0,1.3479598105672634,0.740796013776625,0.7430230727814465,3.4035456090298304
113,./data/led_rotaded/output_Download (73).TPS_1,1.4823621571288075,0.8268870205721065,0.8837492206783123,3.6645543519623267
114,./data/led_rotaded/output_Download (73).TPS_2,1.2661892179007785,0.7929307204121767,0.7432053588151715,3.2807296715743535
115,./data/led_rotaded/output_Download (73).TPS_3,1.3533468811249374,0.9302473051678799,0.9414312498495832,3.6236605918321914
116,./data/led_rotaded/output_Download (73).TPS_4,1.266201711896736,0.7558224913122822,0.7020198236320538,3.215688283207781
117,./data/led_rotaded/output_Download (73).TPS_5,1.2545880023926927,0.781716765896433,0.6922034562611376,3.194960356200773
118,./data/led_rotaded/output_Download (73).TPS_6,1.5687462693206962,0.8650877358438345,1.0126610143591948,3.886089071476408
119,./data/led_rotaded/output_Download (79).TPS_0,1.7044475853073486,1.123895256785368,1.4355362820858502,4.458607173355365
